Dataset,Porosity,Permeability,Q1_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness
Spherical_Pores,0.57128125,13574.5048828125,8.779154982072178,11.75947809439431,18.110771637517
Spherical_Pores,0.57128125,13574.50390625,8.779154982072178,11.75947809439431,18.110771637517
Spherical_Pores,0.57128125,13574.50390625,8.779154982072178,11.759478094394302,18.110771637517
Spherical_Pores,0.57128125,13574.50390625,8.779154982072178,11.759478094394304,18.110771637517
Spherical_Pores,0.5042771990740741,4344.177734375,7.781058421842727,11.169710486051038,18.110771637517
Spherical_Pores,0.5042771990740741,4344.177734375,7.781058421842727,11.169710486051045,18.110771637517
Spherical_Pores,0.5042771990740741,4344.177734375,7.781058421842727,11.16971048605104,18.110771637517
Spherical_Pores,0.5042771990740741,4344.17822265625,7.781058421842727,11.169710486051034,18.110771637517
Spherical_Pores,0.5176319444444445,1858.0400390625,7.781058421842727,10.910761342455597,18.110771637517
Spherical_Pores,0.5176319444444445,1858.0400390625,7.781058421842727,10.910761342455599,18.110771637517
Spherical_Pores,0.5176319444444445,1858.0400390625,7.781058421842727,10.910761342455597,18.110771637517
Spherical_Pores,0.5176319444444445,1858.0400390625,7.781058421842727,10.910761342455597,18.110771637517
Spherical_Pores,0.5364565972222223,7846.642578125,8.779154982072178,11.620044371787861,18.110771637517
Spherical_Pores,0.5364565972222223,7846.642578125,8.779154982072178,11.620044371787863,18.110771637517
Spherical_Pores,0.5364565972222223,7846.642578125,8.779154982072178,11.620044371787865,18.110771637517
Spherical_Pores,0.5364565972222223,7846.642578125,8.779154982072178,11.620044371787861,18.110771637517
Spherical_Pores,0.5150185185185185,11009.544921875,9.457416810670427,12.174516320429175,17.653078595683088
Spherical_Pores,0.5150185185185185,11009.544921875,9.457416810670427,12.174516320429174,17.653078595683088
Spherical_Pores,0.5150185185185185,11009.544921875,9.457416810670427,12.174516320429179,17.653078595683088
Spherical_Pores,0.5150185185185185,11009.544921875,9.457416810670427,12.174516320429172,17.653078595683088
Spherical_Pores,0.5239438657407407,7535.96240234375,9.876258036705888,12.999538798014752,18.658129485507295
Spherical_Pores,0.5239438657407407,7535.96240234375,9.876258036705888,12.999538798014752,18.658129485507295
Spherical_Pores,0.5239438657407407,7535.96240234375,9.876258036705888,12.999538798014749,18.658129485507295
Spherical_Pores,0.5239438657407407,7535.96240234375,9.876258036705888,12.999538798014752,18.658129485507295
Spherical_Pores,0.5166724537037037,8806.302734375,9.876258036705888,12.881467322062417,18.658129485507295
Spherical_Pores,0.5166724537037037,8806.3017578125,9.876258036705888,12.881467322062425,18.658129485507295
Spherical_Pores,0.5166724537037037,8806.3017578125,9.876258036705888,12.881467322062424,18.658129485507295
Spherical_Pores,0.5166724537037037,8806.3017578125,9.876258036705888,12.881467322062418,18.658129485507295
Spherical_Pores,0.49774247685185186,3154.646484375,9.876258036705888,12.759995710695005,18.658129485507295
Spherical_Pores,0.49774247685185186,3154.646484375,9.876258036705888,12.759995710695014,18.658129485507295
Spherical_Pores,0.49774247685185186,3154.646484375,9.876258036705888,12.759995710695001,18.658129485507295
Spherical_Pores,0.49774247685185186,3154.646484375,9.876258036705888,12.759995710695005,18.658129485507295
Spherical_Pores,0.5444467592592592,8567.2529296875,9.876258036705888,13.079479952588734,18.658129485507295
Spherical_Pores,0.5444467592592592,8567.2529296875,9.876258036705888,13.079479952588741,18.658129485507295
Spherical_Pores,0.5444467592592592,8567.2529296875,9.876258036705888,13.079479952588736,18.658129485507295
Spherical_Pores,0.5444467592592592,8567.2529296875,9.876258036705888,13.079479952588734,18.658129485507295
Spherical_Pores,0.5248998842592593,8022.828125,8.818264205771918,12.910607396445828,19.012872356165737
