epoch,MAE,MSE,loss,val_MAE,val_MSE,val_loss
0,1.0052756071090698,1.739082932472229,1.7390834093093872,1.120785117149353,1.9213751554489136,1.9213753938674927
1,0.5606592297554016,0.5817467570304871,0.5817469358444214,1.6511824131011963,4.8263421058654785,4.826342582702637
2,0.5155529379844666,0.4927915036678314,0.49279144406318665,0.8258402943611145,1.5199228525161743,1.5199228525161743
3,0.47589436173439026,0.4282751679420471,0.42827513813972473,0.6381367444992065,0.9528167843818665,0.9528168439865112
4,0.4520014524459839,0.3872906267642975,0.3872905671596527,0.8260281085968018,1.7987083196640015,1.7987083196640015
5,0.4290793836116791,0.3507797122001648,0.3507797122001648,0.5477244853973389,0.6264792084693909,0.6264792084693909
6,0.4070216417312622,0.32181036472320557,0.32181039452552795,0.5551892518997192,0.8473293781280518,0.8473293781280518
7,0.4144831895828247,0.32137760519981384,0.32137760519981384,0.5745947957038879,0.763872504234314,0.7638725638389587
8,0.3846365213394165,0.2881566882133484,0.2881566286087036,0.7485297322273254,1.194341778755188,1.1943418979644775
9,0.386293888092041,0.2889788746833801,0.2889789342880249,0.6391971707344055,0.8042798638343811,0.8042798042297363
10,0.37367507815361023,0.27186280488967896,0.27186283469200134,0.37848156690597534,0.2995133399963379,0.2995133101940155
11,0.36933693289756775,0.2625488340854645,0.2625487744808197,1.7253878116607666,5.614785671234131,5.614786148071289
12,0.35957005620002747,0.2504519522190094,0.2504518926143646,0.2835589349269867,0.16793423891067505,0.16793423891067505
13,0.36670100688934326,0.26356086134910583,0.26356080174446106,0.7639045119285583,1.434019684791565,1.4340195655822754
14,0.33474987745285034,0.2240692526102066,0.224069282412529,0.5540178418159485,0.7010889649391174,0.7010889649391174
15,0.33390626311302185,0.2201392501592636,0.22013922035694122,0.7185915112495422,1.3043900728225708,1.3043900728225708
16,0.31777599453926086,0.20162731409072876,0.20162726938724518,0.3709884583950043,0.36436259746551514,0.36436256766319275
17,0.3363507091999054,0.22063612937927246,0.22063614428043365,1.0399550199508667,2.179499864578247,2.179500102996826
18,0.3262080252170563,0.2056402862071991,0.2056403011083603,0.6654171943664551,0.9407066106796265,0.9407066106796265
19,0.32517269253730774,0.20312075316905975,0.20312076807022095,0.2599264979362488,0.15639303624629974,0.15639303624629974
20,0.3068242371082306,0.18886202573776245,0.18886198103427887,0.340044766664505,0.25470221042633057,0.25470221042633057
21,0.3095899522304535,0.1900004893541336,0.1900005042552948,0.8232038617134094,1.6187011003494263,1.6187011003494263
22,0.3089087903499603,0.19138184189796448,0.19138191640377045,0.284790575504303,0.1775650978088379,0.1775650978088379
23,0.2962786555290222,0.17743094265460968,0.17743100225925446,0.30140432715415955,0.18687154352664948,0.18687152862548828
24,0.29470404982566833,0.17857791483402252,0.17857792973518372,0.5660517811775208,0.7382686734199524,0.7382686734199524
25,0.30101627111434937,0.18325310945510864,0.18325312435626984,0.7131005525588989,1.2945526838302612,1.2945525646209717
26,0.2795863747596741,0.15820913016796112,0.15820914506912231,0.2785537838935852,0.19657935202121735,0.19657935202121735
27,0.29825249314308167,0.172349750995636,0.1723497360944748,0.6881396770477295,1.0271847248077393,1.0271847248077393
28,0.2879636883735657,0.16491271555423737,0.16491273045539856,0.5490776896476746,0.5570869445800781,0.5570869445800781
29,0.29787248373031616,0.17527425289154053,0.17527420818805695,0.5188156962394714,0.49841782450675964,0.4984177350997925
30,0.28220582008361816,0.15545250475406647,0.15545250475406647,0.4080612063407898,0.31879380345344543,0.3187938332557678
31,0.28848743438720703,0.1694328784942627,0.1694328933954239,1.2138971090316772,2.71533203125,2.71533203125
